stop_id,plant_id,line_id,date,shift,stop_category,stop_cause,duration_min,maintenance_team,mttr_min,year,month
10205,USN_NORD,LN-04,2024-11-04,Nuit,Panne,Court-circuit armoire,20,True,20.0,2024,11
10206,USN_NORD,LN-01,2024-11-05,Matin,Changement de série,Remplacement filière,44,False,,2024,11
10207,USN_NORD,LN-01,2024-11-05,Après-midi,Arrêt organisationnel,Réunion équipe,5,False,,2024,11
10208,USN_NORD,LN-01,2024-11-05,Après-midi,Manque matière,Non-conformité lot entrant,28,False,,2024,11
10209,USN_NORD,LN-02,2024-11-05,Matin,Arrêt organisationnel,Nettoyage 5S,5,False,,2024,11
10210,USN_NORD,LN-02,2024-11-05,Matin,Qualité / Réglage,Dérive dimensionnelle,36,False,,2024,11
10211,USN_NORD,LN-02,2024-11-05,Après-midi,Qualité / Réglage,Défaut d'assemblage,34,False,,2024,11
10212,USN_NORD,LN-02,2024-11-05,Après-midi,Arrêt organisationnel,Nettoyage 5S,5,False,,2024,11
10213,USN_NORD,LN-02,2024-11-05,Après-midi,Maintenance préventive,Étalonnage capteurs,8,True,,2024,11
10214,USN_NORD,LN-02,2024-11-05,Nuit,Qualité / Réglage,Problème aspect surface,8,False,,2024,11
10215,USN_NORD,LN-02,2024-11-05,Nuit,Manque matière,Non-conformité lot entrant,35,False,,2024,11
10216,USN_NORD,LN-03,2024-11-05,Matin,Panne,Défaillance moteur,47,True,47.0,2024,11
10217,USN_NORD,LN-03,2024-11-05,Après-midi,Changement de série,Remplacement filière,21,False,,2024,11
10218,USN_NORD,LN-03,2024-11-05,Nuit,Changement de série,Changement d'outil,29,False,,2024,11
10219,USN_NORD,LN-03,2024-11-05,Nuit,Manque matière,Retard fournisseur,25,False,,2024,11
10220,USN_NORD,LN-04,2024-11-05,Matin,Maintenance préventive,Graissage planifié,40,True,,2024,11
10221,USN_NORD,LN-04,2024-11-05,Après-midi,Changement de série,Ajustement paramètres,26,False,,2024,11
10222,USN_NORD,LN-04,2024-11-05,Nuit,Changement de série,Réglage machine,45,False,,2024,11
10223,USN_NORD,LN-04,2024-11-05,Nuit,Panne,Défaillance vérin,21,True,21.0,2024,11
10224,USN_NORD,LN-01,2024-11-06,Matin,Arrêt organisationnel,Audit qualité,9,False,,2024,11
10225,USN_NORD,LN-01,2024-11-06,Matin,Qualité / Réglage,Non-conformité soudure,16,False,,2024,11
10226,USN_NORD,LN-01,2024-11-06,Après-midi,Changement de série,Réglage machine,44,False,,2024,11
10227,USN_NORD,LN-02,2024-11-06,Matin,Changement de série,Réglage machine,5,False,,2024,11
10228,USN_NORD,LN-02,2024-11-06,Matin,Autre,Divers,17,False,,2024,11
10229,USN_NORD,LN-02,2024-11-06,Matin,Changement de série,Remplacement filière,15,False,,2024,11
10230,USN_NORD,LN-02,2024-11-06,Après-midi,Maintenance préventive,Remplacement filtres,44,True,,2024,11
10231,USN_NORD,LN-02,2024-11-06,Après-midi,Panne,Court-circuit armoire,13,True,13.0,2024,11
10232,USN_NORD,LN-03,2024-11-06,Matin,Changement de série,Changement d'outil,44,False,,2024,11
10233,USN_NORD,LN-03,2024-11-06,Matin,Panne,Panne capteur,10,True,10.0,2024,11
10234,USN_NORD,LN-03,2024-11-06,Après-midi,Manque matière,Retard fournisseur,41,False,,2024,11
10235,USN_NORD,LN-03,2024-11-06,Après-midi,Panne,Panne convoyeur,29,True,29.0,2024,11
10236,USN_NORD,LN-03,2024-11-06,Nuit,Panne,Panne convoyeur,49,True,49.0,2024,11
10237,USN_NORD,LN-04,2024-11-06,Matin,Panne,Panne automate,47,True,47.0,2024,11
10238,USN_NORD,LN-04,2024-11-06,Après-midi,Panne,Rupture courroie,30,True,30.0,2024,11
10239,USN_NORD,LN-04,2024-11-06,Nuit,Manque matière,Manque emballage,5,False,,2024,11
10240,USN_NORD,LN-04,2024-11-06,Nuit,Qualité / Réglage,Mauvais collage,25,False,,2024,11
10241,USN_NORD,LN-01,2024-11-07,Matin,Maintenance préventive,Nettoyage système,12,True,,2024,11
10242,USN_NORD,LN-01,2024-11-07,Matin,Changement de série,Changement moule,34,False,,2024,11
10243,USN_NORD,LN-01,2024-11-07,Après-midi,Panne,Panne capteur,44,True,44.0,2024,11
10244,USN_NORD,LN-01,2024-11-07,Nuit,Maintenance préventive,Nettoyage système,19,True,,2024,11
10245,USN_NORD,LN-01,2024-11-07,Nuit,Changement de série,Remplacement filière,36,False,,2024,11
10246,USN_NORD,LN-02,2024-11-07,Matin,Qualité / Réglage,Dérive dimensionnelle,5,False,,2024,11
10247,USN_NORD,LN-02,2024-11-07,Après-midi,Changement de série,Ajustement paramètres,28,False,,2024,11
10248,USN_NORD,LN-02,2024-11-07,Après-midi,Changement de série,Ajustement paramètres,12,False,,2024,11
10249,USN_NORD,LN-03,2024-11-07,Matin,Panne,Blocage mécanique,21,True,21.0,2024,11
10250,USN_NORD,LN-03,2024-11-07,Matin,Arrêt organisationnel,Réunion équipe,14,False,,2024,11
10251,USN_NORD,LN-03,2024-11-07,Matin,Changement de série,Réglage machine,13,False,,2024,11
10252,USN_NORD,LN-03,2024-11-07,Après-midi,Maintenance préventive,Nettoyage système,19,True,,2024,11
10253,USN_NORD,LN-03,2024-11-07,Après-midi,Manque matière,Rupture matière première,10,False,,2024,11
10254,USN_NORD,LN-03,2024-11-07,Après-midi,Panne,Blocage mécanique,23,True,23.0,2024,11
10255,USN_NORD,LN-03,2024-11-07,Nuit,Arrêt organisationnel,Formation opérateur,25,False,,2024,11
10256,USN_NORD,LN-03,2024-11-07,Nuit,Arrêt organisationnel,Inventaire,32,False,,2024,11
10257,USN_NORD,LN-04,2024-11-07,Matin,Changement de série,Ajustement paramètres,30,False,,2024,11
10258,USN_NORD,LN-04,2024-11-07,Matin,Panne,Panne automate,38,True,38.0,2024,11
10259,USN_NORD,LN-04,2024-11-07,Après-midi,Panne,Panne capteur,41,True,41.0,2024,11
10260,USN_NORD,LN-04,2024-11-07,Nuit,Qualité / Réglage,Non-conformité soudure,30,False,,2024,11
10261,USN_NORD,LN-04,2024-11-07,Nuit,Panne,Panne convoyeur,14,True,14.0,2024,11
10262,USN_NORD,LN-01,2024-11-08,Matin,Maintenance préventive,Nettoyage système,37,True,,2024,11
10263,USN_NORD,LN-01,2024-11-08,Matin,Manque matière,Rupture composants,9,False,,2024,11
10264,USN_NORD,LN-01,2024-11-08,Après-midi,Changement de série,Réglage machine,36,False,,2024,11
10265,USN_NORD,LN-01,2024-11-08,Nuit,Maintenance préventive,Graissage planifié,46,True,,2024,11
10266,USN_NORD,LN-02,2024-11-08,Matin,Arrêt organisationnel,Inventaire,18,False,,2024,11
10267,USN_NORD,LN-02,2024-11-08,Matin,Autre,Divers,14,False,,2024,11
10268,USN_NORD,LN-02,2024-11-08,Matin,Arrêt organisationnel,Nettoyage 5S,21,False,,2024,11
10269,USN_NORD,LN-02,2024-11-08,Après-midi,Manque matière,Manque emballage,40,False,,2024,11
10270,USN_NORD,LN-02,2024-11-08,Nuit,Manque matière,Non-conformité lot entrant,70,False,,2024,11
10271,USN_NORD,LN-03,2024-11-08,Matin,Panne,Blocage mécanique,44,True,44.0,2024,11
10272,USN_NORD,LN-03,2024-11-08,Après-midi,Arrêt organisationnel,Nettoyage 5S,5,False,,2024,11
10273,USN_NORD,LN-03,2024-11-08,Après-midi,Panne,Panne convoyeur,51,True,51.0,2024,11
10274,USN_NORD,LN-03,2024-11-08,Nuit,Panne,Rupture courroie,56,True,56.0,2024,11
10275,USN_NORD,LN-04,2024-11-08,Matin,Changement de série,Remplacement filière,39,False,,2024,11
10276,USN_NORD,LN-04,2024-11-08,Après-midi,Autre,Divers,19,False,,2024,11
10277,USN_NORD,LN-04,2024-11-08,Après-midi,Changement de série,Changement moule,20,False,,2024,11
10278,USN_NORD,LN-01,2024-11-12,Matin,Changement de série,Réglage machine,37,False,,2024,11
10279,USN_NORD,LN-01,2024-11-12,Après-midi,Changement de série,Remplacement filière,32,False,,2024,11
10280,USN_NORD,LN-01,2024-11-12,Nuit,Changement de série,Réglage machine,34,False,,2024,11
10281,USN_NORD,LN-01,2024-11-12,Nuit,Manque matière,Retard fournisseur,9,False,,2024,11
10282,USN_NORD,LN-02,2024-11-12,Matin,Panne,Panne convoyeur,25,True,25.0,2024,11
10283,USN_NORD,LN-02,2024-11-12,Matin,Manque matière,Rupture composants,5,False,,2024,11
10284,USN_NORD,LN-02,2024-11-12,Matin,Changement de série,Ajustement paramètres,20,False,,2024,11
10285,USN_NORD,LN-02,2024-11-12,Après-midi,Changement de série,Changement moule,47,False,,2024,11
10286,USN_NORD,LN-03,2024-11-12,Matin,Changement de série,Remplacement filière,18,False,,2024,11
10287,USN_NORD,LN-03,2024-11-12,Matin,Changement de série,Remplacement filière,12,False,,2024,11
10288,USN_NORD,LN-03,2024-11-12,Matin,Changement de série,Ajustement paramètres,27,False,,2024,11
10289,USN_NORD,LN-03,2024-11-12,Après-midi,Autre,En cours d'analyse,18,False,,2024,11
10290,USN_NORD,LN-03,2024-11-12,Après-midi,Arrêt organisationnel,Inventaire,25,False,,2024,11
10291,USN_NORD,LN-03,2024-11-12,Nuit,Qualité / Réglage,Non-conformité soudure,23,False,,2024,11
10292,USN_NORD,LN-03,2024-11-12,Nuit,Panne,Rupture courroie,19,True,19.0,2024,11
10293,USN_NORD,LN-04,2024-11-12,Matin,Qualité / Réglage,Mauvais collage,10,False,,2024,11
10294,USN_NORD,LN-04,2024-11-12,Matin,Qualité / Réglage,Défaut d'assemblage,23,False,,2024,11
10295,USN_NORD,LN-04,2024-11-12,Après-midi,Changement de série,Ajustement paramètres,53,False,,2024,11
10296,USN_NORD,LN-04,2024-11-12,Nuit,Arrêt organisationnel,Réunion équipe,5,False,,2024,11
10297,USN_NORD,LN-04,2024-11-12,Nuit,Qualité / Réglage,Dérive dimensionnelle,32,False,,2024,11
10298,USN_NORD,LN-01,2024-11-13,Matin,Changement de série,Changement d'outil,39,False,,2024,11
10299,USN_NORD,LN-01,2024-11-13,Après-midi,Qualité / Réglage,Dérive dimensionnelle,20,False,,2024,11
10300,USN_NORD,LN-01,2024-11-13,Après-midi,Panne,Défaillance moteur,20,True,20.0,2024,11
10301,USN_NORD,LN-01,2024-11-13,Nuit,Manque matière,Manque emballage,44,False,,2024,11
10302,USN_NORD,LN-02,2024-11-13,Matin,Arrêt organisationnel,Réunion équipe,31,False,,2024,11
10303,USN_NORD,LN-02,2024-11-13,Après-midi,Panne,Panne capteur,5,True,5.0,2024,11
10304,USN_NORD,LN-02,2024-11-13,Après-midi,Panne,Blocage mécanique,45,True,45.0,2024,11
10305,USN_NORD,LN-02,2024-11-13,Nuit,Panne,Panne convoyeur,22,True,22.0,2024,11
10306,USN_NORD,LN-02,2024-11-13,Nuit,Panne,Panne automate,47,True,47.0,2024,11
10307,USN_NORD,LN-03,2024-11-13,Matin,Panne,Court-circuit armoire,46,True,46.0,2024,11
10308,USN_NORD,LN-03,2024-11-13,Après-midi,Autre,Divers,17,False,,2024,11
10309,USN_NORD,LN-03,2024-11-13,Après-midi,Changement de série,Changement d'outil,26,False,,2024,11
10310,USN_NORD,LN-03,2024-11-13,Nuit,Arrêt organisationnel,Réunion équipe,37,False,,2024,11
10311,USN_NORD,LN-03,2024-11-13,Nuit,Panne,Panne capteur,17,True,17.0,2024,11
10312,USN_NORD,LN-04,2024-11-13,Matin,Panne,Fuite hydraulique,33,True,33.0,2024,11
10313,USN_NORD,LN-04,2024-11-13,Après-midi,Changement de série,Changement moule,33,False,,2024,11
10314,USN_NORD,LN-01,2024-11-14,Matin,Changement de série,Changement moule,42,False,,2024,11
10315,USN_NORD,LN-01,2024-11-14,Après-midi,Qualité / Réglage,Non-conformité soudure,28,False,,2024,11
10316,USN_NORD,LN-01,2024-11-14,Après-midi,Manque matière,Retard fournisseur,5,False,,2024,11
10317,USN_NORD,LN-02,2024-11-14,Matin,Qualité / Réglage,Non-conformité soudure,25,False,,2024,11
10318,USN_NORD,LN-02,2024-11-14,Après-midi,Manque matière,Retard fournisseur,23,False,,2024,11
10319,USN_NORD,LN-02,2024-11-14,Après-midi,Manque matière,Rupture matière première,12,False,,2024,11
10320,USN_NORD,LN-02,2024-11-14,Après-midi,Changement de série,Remplacement filière,10,False,,2024,11
10321,USN_NORD,LN-03,2024-11-14,Matin,Autre,En cours d'analyse,5,False,,2024,11
10322,USN_NORD,LN-03,2024-11-14,Matin,Maintenance préventive,Graissage planifié,27,True,,2024,11
10323,USN_NORD,LN-03,2024-11-14,Matin,Panne,Panne capteur,5,True,5.0,2024,11
10324,USN_NORD,LN-03,2024-11-14,Matin,Changement de série,Réglage machine,11,False,,2024,11
10325,USN_NORD,LN-03,2024-11-14,Après-midi,Arrêt organisationnel,Nettoyage 5S,5,False,,2024,11
10326,USN_NORD,LN-03,2024-11-14,Après-midi,Changement de série,Changement d'outil,54,False,,2024,11
10327,USN_NORD,LN-04,2024-11-14,Matin,Manque matière,Rupture composants,39,False,,2024,11
10328,USN_NORD,LN-04,2024-11-14,Matin,Manque matière,Rupture matière première,8,False,,2024,11
10329,USN_NORD,LN-04,2024-11-14,Après-midi,Manque matière,Retard fournisseur,13,False,,2024,11
10330,USN_NORD,LN-04,2024-11-14,Après-midi,Changement de série,Changement d'outil,36,False,,2024,11
10331,USN_NORD,LN-04,2024-11-14,Nuit,Manque matière,Manque emballage,16,False,,2024,11
10332,USN_NORD,LN-01,2024-11-15,Matin,Panne,Blocage mécanique,33,True,33.0,2024,11
10333,USN_NORD,LN-01,2024-11-15,Après-midi,Manque matière,Rupture matière première,37,False,,2024,11
10334,USN_NORD,LN-02,2024-11-15,Matin,Autre,En cours d'analyse,19,False,,2024,11
10335,USN_NORD,LN-02,2024-11-15,Matin,Manque matière,Rupture matière première,32,False,,2024,11
10336,USN_NORD,LN-02,2024-11-15,Matin,Arrêt organisationnel,Formation opérateur,7,False,,2024,11
10337,USN_NORD,LN-02,2024-11-15,Matin,Panne,Défaillance vérin,10,True,10.0,2024,11
10338,USN_NORD,LN-02,2024-11-15,Après-midi,Manque matière,Rupture composants,44,False,,2024,11
10339,USN_NORD,LN-02,2024-11-15,Nuit,Autre,En cours d'analyse,23,False,,2024,11
10340,USN_NORD,LN-02,2024-11-15,Nuit,Changement de série,Ajustement paramètres,20,False,,2024,11
10341,USN_NORD,LN-03,2024-11-15,Matin,Manque matière,Retard fournisseur,41,False,,2024,11
10342,USN_NORD,LN-03,2024-11-15,Matin,Panne,Rupture courroie,13,True,13.0,2024,11
10343,USN_NORD,LN-03,2024-11-15,Après-midi,Manque matière,Rupture composants,23,False,,2024,11
10344,USN_NORD,LN-03,2024-11-15,Après-midi,Maintenance préventive,Vérification sécurités,24,True,,2024,11
10345,USN_NORD,LN-03,2024-11-15,Après-midi,Qualité / Réglage,Problème aspect surface,6,False,,2024,11
10346,USN_NORD,LN-04,2024-11-15,Matin,Manque matière,Rupture composants,30,False,,2024,11
10347,USN_NORD,LN-04,2024-11-15,Après-midi,Panne,Fuite hydraulique,17,True,17.0,2024,11
10348,USN_NORD,LN-04,2024-11-15,Après-midi,Arrêt organisationnel,Inventaire,15,False,,2024,11
10349,USN_NORD,LN-04,2024-11-15,Nuit,Maintenance préventive,Nettoyage système,31,True,,2024,11
10350,USN_NORD,LN-04,2024-11-15,Nuit,Maintenance préventive,Graissage planifié,6,True,,2024,11
10351,USN_NORD,LN-01,2024-11-18,Matin,Qualité / Réglage,Problème aspect surface,5,False,,2024,11
10352,USN_NORD,LN-01,2024-11-18,Matin,Qualité / Réglage,Dérive dimensionnelle,18,False,,2024,11
10353,USN_NORD,LN-01,2024-11-18,Après-midi,Autre,En cours d'analyse,8,False,,2024,11
10354,USN_NORD,LN-01,2024-11-18,Après-midi,Changement de série,Ajustement paramètres,35,False,,2024,11
10355,USN_NORD,LN-02,2024-11-18,Matin,Maintenance préventive,Remplacement filtres,18,True,,2024,11
10356,USN_NORD,LN-02,2024-11-18,Matin,Panne,Défaillance vérin,13,True,13.0,2024,11
10357,USN_NORD,LN-02,2024-11-18,Matin,Manque matière,Non-conformité lot entrant,5,False,,2024,11
10358,USN_NORD,LN-02,2024-11-18,Après-midi,Arrêt organisationnel,Réunion équipe,5,False,,2024,11
10359,USN_NORD,LN-02,2024-11-18,Après-midi,Changement de série,Changement moule,42,False,,2024,11
10360,USN_NORD,LN-02,2024-11-18,Après-midi,Changement de série,Remplacement filière,18,False,,2024,11
10361,USN_NORD,LN-02,2024-11-18,Nuit,Maintenance préventive,Graissage planifié,28,True,,2024,11
10362,USN_NORD,LN-02,2024-11-18,Nuit,Panne,Panne automate,18,True,18.0,2024,11
10363,USN_NORD,LN-03,2024-11-18,Matin,Panne,Fuite hydraulique,5,True,5.0,2024,11
10364,USN_NORD,LN-03,2024-11-18,Matin,Panne,Fuite hydraulique,42,True,42.0,2024,11
10365,USN_NORD,LN-03,2024-11-18,Après-midi,Maintenance préventive,Vérification sécurités,59,True,,2024,11
10366,USN_NORD,LN-03,2024-11-18,Nuit,Panne,Défaillance vérin,61,True,61.0,2024,11
10367,USN_NORD,LN-04,2024-11-18,Matin,Maintenance préventive,Graissage planifié,49,True,,2024,11
10368,USN_NORD,LN-04,2024-11-18,Matin,Panne,Panne automate,6,True,6.0,2024,11
10369,USN_NORD,LN-04,2024-11-18,Après-midi,Panne,Panne capteur,23,True,23.0,2024,11
10370,USN_NORD,LN-04,2024-11-18,Nuit,Changement de série,Remplacement filière,36,False,,2024,11
10371,USN_NORD,LN-04,2024-11-18,Nuit,Panne,Défaillance vérin,8,True,8.0,2024,11
10372,USN_NORD,LN-01,2024-11-19,Matin,Panne,Panne capteur,31,True,31.0,2024,11
10373,USN_NORD,LN-01,2024-11-19,Matin,Qualité / Réglage,Mauvais collage,29,False,,2024,11
10374,USN_NORD,LN-01,2024-11-19,Après-midi,Panne,Fuite hydraulique,23,True,23.0,2024,11
10375,USN_NORD,LN-01,2024-11-19,Après-midi,Panne,Fuite hydraulique,18,True,18.0,2024,11
10376,USN_NORD,LN-01,2024-11-19,Nuit,Panne,Défaillance moteur,49,True,49.0,2024,11
10377,USN_NORD,LN-02,2024-11-19,Matin,Qualité / Réglage,Dérive dimensionnelle,35,False,,2024,11
10378,USN_NORD,LN-02,2024-11-19,Matin,Manque matière,Rupture matière première,11,False,,2024,11
10379,USN_NORD,LN-02,2024-11-19,Après-midi,Manque matière,Retard fournisseur,41,False,,2024,11
10380,USN_NORD,LN-03,2024-11-19,Matin,Panne,Défaillance moteur,43,True,43.0,2024,11
10381,USN_NORD,LN-03,2024-11-19,Après-midi,Panne,Défaillance vérin,51,True,51.0,2024,11
10382,USN_NORD,LN-03,2024-11-19,Nuit,Maintenance préventive,Graissage planifié,40,True,,2024,11
10383,USN_NORD,LN-03,2024-11-19,Nuit,Autre,Divers,8,False,,2024,11
10384,USN_NORD,LN-04,2024-11-19,Matin,Manque matière,Rupture matière première,42,False,,2024,11
10385,USN_NORD,LN-04,2024-11-19,Après-midi,Panne,Rupture courroie,37,True,37.0,2024,11
10386,USN_NORD,LN-04,2024-11-19,Nuit,Panne,Court-circuit armoire,5,True,5.0,2024,11
10387,USN_NORD,LN-04,2024-11-19,Nuit,Panne,Panne automate,57,True,57.0,2024,11
10388,USN_NORD,LN-01,2024-11-20,Matin,Manque matière,Retard fournisseur,17,False,,2024,11
10389,USN_NORD,LN-01,2024-11-20,Matin,Changement de série,Ajustement paramètres,22,False,,2024,11
10390,USN_NORD,LN-01,2024-11-20,Après-midi,Manque matière,Retard fournisseur,11,False,,2024,11
10391,USN_NORD,LN-01,2024-11-20,Nuit,Arrêt organisationnel,Réunion équipe,18,False,,2024,11
10392,USN_NORD,LN-01,2024-11-20,Nuit,Panne,Panne convoyeur,34,True,34.0,2024,11
10393,USN_NORD,LN-02,2024-11-20,Matin,Autre,En cours d'analyse,6,False,,2024,11
10394,USN_NORD,LN-02,2024-11-20,Matin,Arrêt organisationnel,Inventaire,34,False,,2024,11
10395,USN_NORD,LN-02,2024-11-20,Après-midi,Changement de série,Remplacement filière,43,False,,2024,11
10396,USN_NORD,LN-02,2024-11-20,Après-midi,Maintenance préventive,Remplacement filtres,14,True,,2024,11
10397,USN_NORD,LN-02,2024-11-20,Nuit,Panne,Blocage mécanique,60,True,60.0,2024,11
10398,USN_NORD,LN-03,2024-11-20,Matin,Arrêt organisationnel,Audit qualité,56,False,,2024,11
10399,USN_NORD,LN-03,2024-11-20,Après-midi,Panne,Défaillance moteur,45,True,45.0,2024,11
10400,USN_NORD,LN-03,2024-11-20,Nuit,Maintenance préventive,Nettoyage système,40,True,,2024,11
10401,USN_NORD,LN-04,2024-11-20,Matin,Panne,Blocage mécanique,49,True,49.0,2024,11
10402,USN_NORD,LN-04,2024-11-20,Après-midi,Changement de série,Remplacement filière,37,False,,2024,11
10403,USN_NORD,LN-04,2024-11-20,Nuit,Manque matière,Non-conformité lot entrant,47,False,,2024,11
10404,USN_NORD,LN-01,2024-11-21,Matin,Qualité / Réglage,Problème aspect surface,5,False,,2024,11
10405,USN_NORD,LN-01,2024-11-21,Matin,Panne,Rupture courroie,38,True,38.0,2024,11
10406,USN_NORD,LN-01,2024-11-21,Après-midi,Maintenance préventive,Nettoyage système,36,True,,2024,11
10407,USN_NORD,LN-01,2024-11-21,Nuit,Panne,Fuite hydraulique,14,True,14.0,2024,11
10408,USN_NORD,LN-01,2024-11-21,Nuit,Maintenance préventive,Remplacement filtres,43,True,,2024,11
10409,USN_NORD,LN-02,2024-11-21,Matin,Manque matière,Non-conformité lot entrant,20,False,,2024,11
10410,USN_NORD,LN-02,2024-11-21,Matin,Changement de série,Changement moule,20,False,,2024,11
10411,USN_NORD,LN-02,2024-11-21,Après-midi,Manque matière,Non-conformité lot entrant,46,False,,2024,11
10412,USN_NORD,LN-03,2024-11-21,Matin,Manque matière,Non-conformité lot entrant,14,False,,2024,11
10413,USN_NORD,LN-03,2024-11-21,Matin,Qualité / Réglage,Dérive dimensionnelle,6,False,,2024,11
10414,USN_NORD,LN-03,2024-11-21,Matin,Panne,Fuite hydraulique,57,True,57.0,2024,11
10415,USN_NORD,LN-03,2024-11-21,Après-midi,Manque matière,Rupture matière première,35,False,,2024,11
10416,USN_NORD,LN-03,2024-11-21,Après-midi,Autre,En cours d'analyse,12,False,,2024,11
10417,USN_NORD,LN-03,2024-11-21,Après-midi,Manque matière,Rupture matière première,14,False,,2024,11
10418,USN_NORD,LN-03,2024-11-21,Nuit,Changement de série,Changement moule,25,False,,2024,11
10419,USN_NORD,LN-03,2024-11-21,Nuit,Changement de série,Réglage machine,27,False,,2024,11
10420,USN_NORD,LN-03,2024-11-21,Nuit,Manque matière,Rupture composants,11,False,,2024,11
10421,USN_NORD,LN-04,2024-11-21,Matin,Changement de série,Changement moule,43,False,,2024,11
10422,USN_NORD,LN-04,2024-11-21,Après-midi,Maintenance préventive,Remplacement filtres,25,True,,2024,11
10423,USN_NORD,LN-04,2024-11-21,Nuit,Manque matière,Rupture matière première,40,False,,2024,11
10424,USN_NORD,LN-01,2024-11-22,Matin,Panne,Panne capteur,25,True,25.0,2024,11
10425,USN_NORD,LN-01,2024-11-22,Matin,Manque matière,Manque emballage,5,False,,2024,11
10426,USN_NORD,LN-01,2024-11-22,Matin,Manque matière,Rupture matière première,17,False,,2024,11
10427,USN_NORD,LN-01,2024-11-22,Après-midi,Changement de série,Changement d'outil,23,False,,2024,11
10428,USN_NORD,LN-01,2024-11-22,Après-midi,Manque matière,Retard fournisseur,21,False,,2024,11
10429,USN_NORD,LN-01,2024-11-22,Nuit,Changement de série,Remplacement filière,30,False,,2024,11
10430,USN_NORD,LN-02,2024-11-22,Matin,Changement de série,Ajustement paramètres,31,False,,2024,11
10431,USN_NORD,LN-02,2024-11-22,Matin,Panne,Fuite hydraulique,7,True,7.0,2024,11
10432,USN_NORD,LN-02,2024-11-22,Après-midi,Panne,Rupture courroie,62,True,62.0,2024,11
10433,USN_NORD,LN-02,2024-11-22,Nuit,Maintenance préventive,Nettoyage système,25,True,,2024,11
10434,USN_NORD,LN-02,2024-11-22,Nuit,Qualité / Réglage,Problème aspect surface,5,False,,2024,11
10435,USN_NORD,LN-02,2024-11-22,Nuit,Arrêt organisationnel,Formation opérateur,5,False,,2024,11
10436,USN_NORD,LN-03,2024-11-22,Matin,Manque matière,Rupture matière première,53,False,,2024,11
10437,USN_NORD,LN-03,2024-11-22,Après-midi,Panne,Panne capteur,5,True,5.0,2024,11
10438,USN_NORD,LN-03,2024-11-22,Après-midi,Panne,Rupture courroie,54,True,54.0,2024,11
10439,USN_NORD,LN-03,2024-11-22,Nuit,Panne,Défaillance moteur,47,True,47.0,2024,11
10440,USN_NORD,LN-04,2024-11-22,Matin,Qualité / Réglage,Dérive dimensionnelle,18,False,,2024,11
10441,USN_NORD,LN-04,2024-11-22,Matin,Qualité / Réglage,Non-conformité soudure,17,False,,2024,11
10442,USN_NORD,LN-04,2024-11-22,Après-midi,Panne,Panne convoyeur,35,True,35.0,2024,11
10443,USN_NORD,LN-04,2024-11-22,Après-midi,Panne,Court-circuit armoire,15,True,15.0,2024,11
10444,USN_NORD,LN-01,2024-11-25,Matin,Maintenance préventive,Graissage planifié,14,True,,2024,11
10445,USN_NORD,LN-01,2024-11-25,Matin,Panne,Panne convoyeur,31,True,31.0,2024,11
10446,USN_NORD,LN-01,2024-11-25,Après-midi,Panne,Défaillance moteur,30,True,30.0,2024,11
10447,USN_NORD,LN-01,2024-11-25,Nuit,Manque matière,Rupture matière première,24,False,,2024,11
10448,USN_NORD,LN-01,2024-11-25,Nuit,Manque matière,Rupture composants,11,False,,2024,11
10449,USN_NORD,LN-02,2024-11-25,Matin,Maintenance préventive,Étalonnage capteurs,20,True,,2024,11
10450,USN_NORD,LN-02,2024-11-25,Matin,Maintenance préventive,Vérification sécurités,20,True,,2024,11
10451,USN_NORD,LN-02,2024-11-25,Après-midi,Panne,Défaillance vérin,57,True,57.0,2024,11
10452,USN_NORD,LN-02,2024-11-25,Nuit,Changement de série,Réglage machine,51,False,,2024,11
10453,USN_NORD,LN-03,2024-11-25,Matin,Arrêt organisationnel,Audit qualité,17,False,,2024,11
10454,USN_NORD,LN-03,2024-11-25,Après-midi,Changement de série,Changement d'outil,51,False,,2024,11
10455,USN_NORD,LN-04,2024-11-25,Matin,Panne,Panne convoyeur,5,True,5.0,2024,11
10456,USN_NORD,LN-04,2024-11-25,Matin,Changement de série,Réglage machine,23,False,,2024,11
10457,USN_NORD,LN-04,2024-11-25,Matin,Qualité / Réglage,Problème aspect surface,23,False,,2024,11
10458,USN_NORD,LN-04,2024-11-25,Après-midi,Panne,Panne automate,34,True,34.0,2024,11
10459,USN_NORD,LN-01,2024-11-26,Matin,Panne,Panne capteur,36,True,36.0,2024,11
10460,USN_NORD,LN-01,2024-11-26,Après-midi,Panne,Rupture courroie,54,True,54.0,2024,11
10461,USN_NORD,LN-01,2024-11-26,Nuit,Changement de série,Remplacement filière,56,False,,2024,11
10462,USN_NORD,LN-01,2024-11-26,Nuit,Changement de série,Remplacement filière,6,False,,2024,11
10463,USN_NORD,LN-02,2024-11-26,Matin,Arrêt organisationnel,Nettoyage 5S,5,False,,2024,11
10464,USN_NORD,LN-02,2024-11-26,Matin,Panne,Fuite hydraulique,18,True,18.0,2024,11
10465,USN_NORD,LN-02,2024-11-26,Matin,Autre,Cause inconnue,15,False,,2024,11
10466,USN_NORD,LN-02,2024-11-26,Après-midi,Manque matière,Rupture composants,44,False,,2024,11
10467,USN_NORD,LN-03,2024-11-26,Matin,Qualité / Réglage,Problème aspect surface,42,False,,2024,11
10468,USN_NORD,LN-03,2024-11-26,Après-midi,Manque matière,Rupture matière première,5,False,,2024,11
