plant_id,plant_name,line_id,product_family,date,year,month,week,day_of_week,shift,planned_time_min,scheduled_stop_min,available_time_min,unplanned_stop_min,net_operating_min,availability,performance,quality,oee,ideal_cycle_time_s,ideal_output_units,actual_output_units,good_output_units,scrap_units
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-21,2024,10,43,Monday,Matin,480,25,455,48,407,0.8954,0.9321,0.9982,0.8331,41.52,588,548,547,1
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-21,2024,10,43,Monday,Après-midi,480,33,447,32,415,0.9287,0.9105,0.9735,0.8231,9.78,2546,2318,2256,62
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-21,2024,10,43,Monday,Matin,480,28,452,38,414,0.9156,0.9211,0.951,0.802,13.29,1869,1721,1636,85
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-21,2024,10,43,Monday,Après-midi,480,25,455,44,411,0.9035,0.9035,0.9703,0.792,37.41,659,595,577,18
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-21,2024,10,43,Monday,Matin,480,32,448,71,377,0.8421,0.9482,0.9753,0.7787,29.17,775,734,715,19
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-21,2024,10,43,Monday,Après-midi,480,36,444,43,401,0.9021,0.8829,0.9652,0.7687,20.72,1160,1024,988,36
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-21,2024,10,43,Monday,Nuit,480,44,436,36,400,0.9171,0.8653,0.9498,0.7537,29.36,817,706,670,36
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-21,2024,10,43,Monday,Matin,480,35,445,70,375,0.842,0.9657,0.999,0.8123,15.95,1410,1361,1359,2
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-21,2024,10,43,Monday,Après-midi,480,39,441,48,393,0.8905,0.9155,0.9906,0.8076,28.2,836,765,757,8
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-22,2024,10,43,Tuesday,Matin,480,31,449,67,382,0.8501,0.9504,0.999,0.8071,36.43,629,597,596,1
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-22,2024,10,43,Tuesday,Après-midi,480,46,434,45,389,0.8962,0.9294,0.9884,0.8232,20.48,1139,1058,1045,13
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-22,2024,10,43,Tuesday,Nuit,480,30,450,40,410,0.9119,0.9252,0.958,0.8082,37.86,649,600,574,26
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-22,2024,10,43,Tuesday,Matin,480,36,444,37,407,0.9161,0.8888,0.9852,0.8021,28.31,862,766,754,12
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-22,2024,10,43,Tuesday,Après-midi,480,40,440,63,377,0.8557,0.9439,0.9807,0.7921,32.72,691,652,639,13
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-22,2024,10,43,Tuesday,Nuit,480,36,444,31,413,0.9292,0.8774,0.9532,0.7771,10.34,2397,2103,2004,99
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-22,2024,10,43,Tuesday,Matin,480,33,447,55,392,0.8759,0.9303,0.9558,0.7788,31.76,740,688,657,31
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-22,2024,10,43,Tuesday,Après-midi,480,47,433,43,390,0.9016,0.8903,0.9577,0.7688,12.67,1846,1643,1573,70
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-22,2024,10,43,Tuesday,Matin,480,35,445,38,407,0.9155,0.9353,0.9549,0.8177,12.11,2016,1885,1799,86
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-22,2024,10,43,Tuesday,Après-midi,480,37,443,43,400,0.9025,0.9306,0.9616,0.8077,18.94,1267,1179,1133,46
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-22,2024,10,43,Tuesday,Nuit,480,31,449,36,413,0.9196,0.8984,0.9594,0.7927,24.14,1026,921,883,38
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-23,2024,10,43,Wednesday,Matin,480,48,432,51,381,0.881,0.9382,0.999,0.8258,11.07,2065,1937,1935,2
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-23,2024,10,43,Wednesday,Après-midi,480,45,435,29,406,0.9326,0.9179,0.9618,0.8233,26.67,913,838,805,33
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-23,2024,10,43,Wednesday,Nuit,480,47,433,25,408,0.942,0.8817,0.9732,0.8083,44.95,544,479,466,13
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-23,2024,10,43,Wednesday,Matin,480,29,451,44,407,0.902,0.9258,0.9606,0.8022,39.08,624,577,554,23
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-23,2024,10,43,Wednesday,Après-midi,480,29,451,53,398,0.8821,0.9274,0.9685,0.7922,8.62,2770,2568,2487,81
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-23,2024,10,43,Wednesday,Nuit,480,32,448,40,408,0.9114,0.8886,0.9597,0.7772,30.23,809,718,689,29
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-23,2024,10,43,Wednesday,Matin,480,28,452,49,403,0.892,0.8941,0.9766,0.7789,39.82,607,542,529,13
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-23,2024,10,43,Wednesday,Après-midi,480,37,443,55,388,0.8763,0.9067,0.9676,0.7689,37.61,618,560,541,19
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-23,2024,10,43,Wednesday,Nuit,480,30,450,49,401,0.8908,0.8925,0.9483,0.7539,43.05,558,498,472,26
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-23,2024,10,43,Wednesday,Matin,480,37,443,39,404,0.913,0.925,0.9683,0.8177,21.86,1109,1025,992,33
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-23,2024,10,43,Wednesday,Après-midi,480,26,454,47,407,0.8971,0.9342,0.9638,0.8077,14.13,1728,1614,1555,59
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-23,2024,10,43,Wednesday,Nuit,480,39,441,64,377,0.8555,0.9382,0.9877,0.7927,39.2,577,541,534,7
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-24,2024,10,43,Thursday,Matin,480,42,438,49,389,0.8882,0.9429,0.9951,0.8334,13.63,1712,1614,1606,8
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-24,2024,10,43,Thursday,Après-midi,480,47,433,28,405,0.9355,0.8987,0.9793,0.8234,30.56,795,714,699,15
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-24,2024,10,43,Thursday,Nuit,480,31,449,56,393,0.8759,0.9471,0.9744,0.8084,43.49,542,513,499,14
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-24,2024,10,43,Thursday,Matin,480,47,433,42,391,0.9031,0.9161,0.9698,0.8023,18.97,1236,1132,1097,35
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-24,2024,10,43,Thursday,Après-midi,480,46,434,39,395,0.9103,0.9026,0.9644,0.7923,43.96,539,486,468,18
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-24,2024,10,43,Thursday,Nuit,480,35,445,55,390,0.8763,0.9239,0.9601,0.7773,13.04,1794,1657,1590,67
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-24,2024,10,43,Thursday,Matin,480,47,433,59,374,0.8647,0.9253,0.9735,0.779,8.01,2800,2590,2521,69
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-24,2024,10,43,Thursday,Après-midi,480,30,450,49,401,0.8911,0.9013,0.9574,0.769,28.56,842,758,725,33
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-24,2024,10,43,Thursday,Nuit,480,46,434,42,392,0.9024,0.9018,0.9265,0.754,30.69,766,690,639,51
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-24,2024,10,43,Thursday,Matin,480,47,433,40,393,0.9086,0.9307,0.9671,0.8178,10.19,2313,2152,2081,71
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-24,2024,10,43,Thursday,Après-midi,480,34,446,50,396,0.8882,0.9333,0.9745,0.8078,13.32,1783,1664,1621,43
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-24,2024,10,43,Thursday,Nuit,480,42,438,59,379,0.8646,0.9296,0.9864,0.7928,37.86,600,557,549,8
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-25,2024,10,43,Friday,Matin,480,47,433,46,387,0.8944,0.9382,0.9933,0.8335,16.97,1368,1283,1274,9
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-25,2024,10,43,Friday,Après-midi,480,43,437,27,410,0.9391,0.9112,0.9623,0.8235,31.91,771,702,675,27
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-25,2024,10,43,Friday,Nuit,480,29,451,56,395,0.8764,0.9486,0.9724,0.8085,38.87,609,577,561,16
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-25,2024,10,43,Friday,Matin,480,26,454,36,418,0.9208,0.9035,0.9645,0.8024,43.64,574,518,499,19
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-25,2024,10,43,Friday,Après-midi,480,31,449,50,399,0.8881,0.9063,0.9845,0.7924,41.03,583,528,519,9
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-25,2024,10,43,Friday,Matin,480,42,438,50,388,0.885,0.9311,0.9455,0.7791,42.94,542,504,476,28
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-25,2024,10,43,Friday,Après-midi,480,28,452,69,383,0.8471,0.928,0.9783,0.7691,24.41,941,873,854,19
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-25,2024,10,43,Friday,Nuit,480,42,438,43,395,0.9017,0.895,0.9344,0.7541,8.4,2821,2524,2358,166
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-25,2024,10,43,Friday,Matin,480,27,453,36,417,0.9197,0.905,0.9828,0.8179,19.51,1282,1160,1140,20
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-25,2024,10,43,Friday,Après-midi,480,26,454,30,424,0.9344,0.8899,0.9716,0.8079,31.26,813,723,702,21
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-25,2024,10,43,Friday,Nuit,480,40,440,35,405,0.921,0.8873,0.9703,0.7929,19.06,1275,1131,1097,34
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-28,2024,10,44,Monday,Matin,480,27,453,32,421,0.9283,0.9269,0.969,0.8337,35.49,711,659,638,21
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-28,2024,10,44,Monday,Après-midi,480,35,445,58,387,0.869,0.9415,0.999,0.8173,10.6,2189,2060,2057,3
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-28,2024,10,44,Monday,Nuit,480,46,434,64,370,0.8514,0.9624,0.9871,0.8087,20.63,1076,1035,1021,14
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-28,2024,10,44,Monday,Matin,480,31,449,81,368,0.8192,0.9708,0.999,0.7945,44.55,495,480,479,1
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-28,2024,10,44,Monday,Après-midi,480,33,447,35,412,0.9206,0.8915,0.9658,0.7926,40.97,603,537,518,19
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-28,2024,10,44,Monday,Matin,480,35,445,43,402,0.9035,0.9052,0.953,0.7793,29.64,813,735,700,35
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-28,2024,10,44,Monday,Après-midi,480,45,435,32,403,0.9253,0.8753,0.9499,0.7693,33.58,720,630,598,32
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-28,2024,10,44,Monday,Nuit,480,42,438,48,390,0.8908,0.9005,0.9403,0.7543,16.31,1434,1291,1213,78
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-28,2024,10,44,Monday,Matin,480,26,454,35,419,0.9226,0.9269,0.9568,0.8182,44.91,559,518,495,23
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-28,2024,10,44,Monday,Après-midi,480,38,442,37,405,0.9165,0.9169,0.9617,0.8082,30.16,805,738,709,29
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-28,2024,10,44,Monday,Nuit,480,45,435,61,374,0.8593,0.943,0.9788,0.7932,32.6,688,648,634,14
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-29,2024,10,44,Tuesday,Matin,480,44,436,47,389,0.8913,0.944,0.9909,0.8338,43.64,534,504,499,5
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-29,2024,10,44,Tuesday,Après-midi,480,34,446,61,385,0.8625,0.9631,0.9917,0.8238,31.61,730,703,697,6
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-29,2024,10,44,Tuesday,Nuit,480,31,449,55,394,0.8776,0.9382,0.9823,0.8088,34.79,679,637,625,12
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-29,2024,10,44,Tuesday,Matin,480,31,449,37,412,0.9166,0.9035,0.9693,0.8027,17.31,1427,1289,1249,40
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-29,2024,10,44,Tuesday,Après-midi,480,36,444,33,411,0.9261,0.8949,0.9565,0.7927,23.53,1048,937,896,41
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-29,2024,10,44,Tuesday,Nuit,480,48,432,46,386,0.8928,0.9243,0.9424,0.7777,11.07,2091,1932,1820,112
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-29,2024,10,44,Tuesday,Matin,480,26,454,40,414,0.912,0.8914,0.9587,0.7794,37.82,656,584,559,25
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-29,2024,10,44,Tuesday,Après-midi,480,30,450,48,402,0.8944,0.8985,0.9573,0.7694,26.31,916,823,787,36
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-29,2024,10,44,Tuesday,Nuit,480,40,440,53,387,0.8794,0.9097,0.9431,0.7544,11.85,1960,1783,1681,102
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-29,2024,10,44,Tuesday,Matin,480,43,437,30,407,0.9305,0.9097,0.9666,0.8183,34.22,713,648,626,22
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-29,2024,10,44,Tuesday,Après-midi,480,37,443,47,396,0.8936,0.9268,0.976,0.8083,38.98,609,564,550,14
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-29,2024,10,44,Tuesday,Nuit,480,36,444,45,399,0.8989,0.9035,0.9767,0.7933,42.23,566,511,499,12
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-30,2024,10,44,Wednesday,Matin,480,33,447,28,419,0.9382,0.9368,0.9487,0.8339,30.26,830,777,737,40
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-30,2024,10,44,Wednesday,Après-midi,480,38,442,37,405,0.9154,0.9246,0.9734,0.8239,37.36,650,600,584,16
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-30,2024,10,44,Wednesday,Nuit,480,38,442,35,407,0.9208,0.8915,0.9854,0.8089,12.35,1977,1762,1736,26
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-30,2024,10,44,Wednesday,Matin,480,42,438,34,404,0.9224,0.9115,0.9549,0.8028,21.35,1135,1034,987,47
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-30,2024,10,44,Wednesday,Après-midi,480,40,440,67,373,0.8486,0.9528,0.9806,0.7928,41.44,540,514,504,10
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-30,2024,10,44,Wednesday,Nuit,480,33,447,42,405,0.9071,0.874,0.9811,0.7778,35.54,683,596,584,12
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-30,2024,10,44,Wednesday,Matin,480,32,448,60,388,0.8657,0.9219,0.9768,0.7795,37.16,626,577,563,14
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-30,2024,10,44,Wednesday,Après-midi,480,44,436,52,384,0.8805,0.9223,0.9475,0.7695,29.21,788,726,687,39
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-30,2024,10,44,Wednesday,Nuit,480,47,433,55,378,0.872,0.9068,0.9542,0.7545,38.09,595,539,514,25
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-30,2024,10,44,Wednesday,Matin,480,39,441,41,400,0.9079,0.9259,0.9735,0.8183,36.77,652,603,587,16
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-30,2024,10,44,Wednesday,Après-midi,480,40,440,40,400,0.9087,0.9028,0.9853,0.8083,8.95,2681,2420,2384,36
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-30,2024,10,44,Wednesday,Nuit,480,25,455,33,422,0.928,0.8701,0.9825,0.7933,43.0,588,511,502,9
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-31,2024,10,44,Thursday,Matin,480,26,454,42,412,0.9081,0.9407,0.9763,0.834,42.06,587,552,538,14
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-31,2024,10,44,Thursday,Après-midi,480,43,437,39,398,0.9116,0.9253,0.9768,0.824,34.98,682,631,616,15
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-10-31,2024,10,44,Thursday,Nuit,480,30,450,39,411,0.9142,0.9226,0.9592,0.809,38.28,644,594,569,25
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-31,2024,10,44,Thursday,Matin,480,32,448,43,405,0.9039,0.9279,0.9573,0.8029,44.02,551,511,489,22
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-10-31,2024,10,44,Thursday,Après-midi,480,30,450,42,408,0.9077,0.8992,0.9714,0.7929,24.5,999,898,872,26
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-31,2024,10,44,Thursday,Matin,480,35,445,48,397,0.8916,0.9248,0.9455,0.7796,44.67,533,492,465,27
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-10-31,2024,10,44,Thursday,Après-midi,480,30,450,68,382,0.848,0.9293,0.9765,0.7696,37.36,613,569,555,14
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-31,2024,10,44,Thursday,Matin,480,42,438,42,396,0.9041,0.9303,0.9731,0.8184,28.25,841,782,760,22
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-31,2024,10,44,Thursday,Après-midi,480,32,448,45,403,0.8998,0.9263,0.97,0.8084,22.85,1058,980,950,30
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-10-31,2024,10,44,Thursday,Nuit,480,44,436,47,389,0.8921,0.9144,0.9727,0.7934,39.25,594,543,528,15
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-04,2024,11,45,Monday,Matin,480,45,435,42,393,0.9044,0.9311,0.9624,0.8105,20.35,1158,1078,1037,41
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-04,2024,11,45,Monday,Après-midi,480,39,441,42,399,0.9043,0.9072,0.9757,0.8005,35.37,676,613,598,15
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-04,2024,11,45,Monday,Nuit,480,29,451,48,403,0.8942,0.898,0.9782,0.7855,38.66,625,561,548,13
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-11-04,2024,11,45,Monday,Matin,480,26,454,60,394,0.8684,0.9361,0.9598,0.7803,34.71,681,637,611,26
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-11-04,2024,11,45,Monday,Après-midi,480,39,441,46,395,0.895,0.9087,0.9471,0.7703,19.58,1210,1099,1040,59
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-11-04,2024,11,45,Monday,Nuit,480,28,452,50,402,0.8884,0.9072,0.9372,0.7553,22.16,1088,987,925,62
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-04,2024,11,45,Monday,Matin,480,30,450,50,400,0.8882,0.9066,0.9409,0.7576,34.17,702,636,598,38
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-04,2024,11,45,Monday,Après-midi,480,32,448,51,397,0.8866,0.8865,0.9513,0.7476,37.82,629,557,529,28
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-04,2024,11,45,Monday,Nuit,480,42,438,65,373,0.8518,0.9104,0.9447,0.7326,43.49,514,467,441,26
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-04,2024,11,45,Monday,Matin,480,32,448,47,401,0.8957,0.9282,0.9567,0.7954,12.12,1984,1841,1761,80
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-04,2024,11,45,Monday,Après-midi,480,38,442,37,405,0.9157,0.9007,0.9523,0.7854,41.63,583,525,499,26
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-04,2024,11,45,Monday,Nuit,480,37,443,51,392,0.8842,0.9209,0.946,0.7704,36.0,653,601,568,33
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-05,2024,11,45,Tuesday,Matin,480,37,443,44,399,0.9005,0.9308,0.967,0.8106,22.72,1053,980,947,33
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-05,2024,11,45,Tuesday,Après-midi,480,41,439,45,394,0.8985,0.9274,0.9608,0.8006,15.35,1540,1428,1372,56
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-11-05,2024,11,45,Tuesday,Matin,480,38,442,41,401,0.9064,0.9,0.9566,0.7804,40.45,594,534,510,24
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-11-05,2024,11,45,Tuesday,Après-midi,480,34,446,47,399,0.8948,0.9024,0.9541,0.7704,17.74,1349,1217,1161,56
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-11-05,2024,11,45,Tuesday,Nuit,480,37,443,43,400,0.9032,0.8853,0.9447,0.7554,22.68,1058,936,884,52
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-05,2024,11,45,Tuesday,Matin,480,46,434,47,387,0.8927,0.9023,0.9406,0.7577,11.83,1962,1770,1664,106
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-05,2024,11,45,Tuesday,Après-midi,480,47,433,57,376,0.868,0.9074,0.9493,0.7477,38.14,591,536,508,28
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-05,2024,11,45,Tuesday,Nuit,480,31,449,54,395,0.8802,0.8792,0.9468,0.7327,29.09,814,715,676,39
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-05,2024,11,45,Tuesday,Matin,480,26,454,40,414,0.9124,0.9122,0.9558,0.7955,44.98,552,503,480,23
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-05,2024,11,45,Tuesday,Après-midi,480,35,445,39,406,0.9127,0.8965,0.96,0.7855,9.51,2561,2295,2203,92
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-05,2024,11,45,Tuesday,Nuit,480,40,440,66,374,0.8494,0.924,0.9817,0.7705,18.13,1237,1142,1121,21
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-06,2024,11,45,Wednesday,Matin,480,36,444,29,415,0.9345,0.91,0.9532,0.8106,38.83,641,583,555,28
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-06,2024,11,45,Wednesday,Après-midi,480,48,432,44,388,0.8971,0.9041,0.9872,0.8006,17.08,1363,1232,1216,16
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-11-06,2024,11,45,Wednesday,Matin,480,40,440,37,403,0.9154,0.8846,0.9637,0.7804,15.99,1512,1337,1288,49
USN_NORD,Usine Nord – Valenciennes,LN-02,Faisceaux câbles,2024-11-06,2024,11,45,Wednesday,Après-midi,480,24,456,57,399,0.8746,0.9212,0.9563,0.7704,17.02,1406,1295,1238,57
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-06,2024,11,45,Wednesday,Matin,480,39,441,54,387,0.8769,0.9117,0.9479,0.7578,39.0,595,542,513,29
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-06,2024,11,45,Wednesday,Après-midi,480,34,446,70,376,0.8428,0.9143,0.9705,0.7478,28.4,794,725,703,22
USN_NORD,Usine Nord – Valenciennes,LN-03,Connecteurs,2024-11-06,2024,11,45,Wednesday,Nuit,480,34,446,49,397,0.8896,0.8807,0.9353,0.7328,39.37,604,531,496,35
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-06,2024,11,45,Wednesday,Matin,480,38,442,47,395,0.894,0.8973,0.9917,0.7955,31.21,759,681,675,6
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-06,2024,11,45,Wednesday,Après-midi,480,45,435,58,377,0.8675,0.9237,0.9804,0.7855,44.23,511,472,462,10
USN_NORD,Usine Nord – Valenciennes,LN-04,Modules électroniques,2024-11-06,2024,11,45,Wednesday,Nuit,480,41,439,50,389,0.8866,0.9197,0.945,0.7705,44.33,526,483,456,27
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-07,2024,11,45,Thursday,Matin,480,43,437,46,391,0.8936,0.9347,0.9707,0.8107,17.75,1321,1234,1197,37
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-07,2024,11,45,Thursday,Après-midi,480,33,447,44,403,0.9022,0.9182,0.9666,0.8007,41.3,585,537,519,18
USN_NORD,Usine Nord – Valenciennes,LN-01,Boîtiers plastique,2024-11-07,2024,11,45,Thursday,Nuit,480,32,448,55,393,0.8765,0.9017,0.9941,0.7857,21.21,1111,1001,995,6
