defect_id,plant_id,line_id,product_family,date,shift,defect_type,quantity_defect,quantity_rework,quantity_scrap,year,month
14842,USN_SUD,LS-03,Éléments de structure,2023-03-08,Après-midi,Défaut électrique,10,0,10,2023,3
14843,USN_SUD,LS-03,Éléments de structure,2023-03-08,Après-midi,Fissure,14,4,10,2023,3
14844,USN_SUD,LS-03,Éléments de structure,2023-03-08,Nuit,Mauvais assemblage,31,4,27,2023,3
14845,USN_SUD,LS-03,Éléments de structure,2023-03-08,Nuit,Défaut aspect,47,11,36,2023,3
14846,USN_SUD,LS-04,Assemblage final,2023-03-08,Matin,Mauvais marquage,55,23,32,2023,3
14847,USN_SUD,LS-04,Assemblage final,2023-03-08,Après-midi,Inclusion / Corps étranger,24,10,14,2023,3
14848,USN_SUD,LS-04,Assemblage final,2023-03-08,Après-midi,Inclusion / Corps étranger,27,11,16,2023,3
14849,USN_SUD,LS-04,Assemblage final,2023-03-08,Après-midi,Défaut électrique,19,7,12,2023,3
14850,USN_SUD,LS-01,Capots aluminium,2023-03-09,Matin,Dimension hors tolérance,37,6,31,2023,3
14851,USN_SUD,LS-01,Capots aluminium,2023-03-09,Matin,Défaut aspect,28,10,18,2023,3
14852,USN_SUD,LS-01,Capots aluminium,2023-03-09,Matin,Défaut électrique,35,10,25,2023,3
14853,USN_SUD,LS-01,Capots aluminium,2023-03-09,Après-midi,Défaut électrique,9,1,8,2023,3
14854,USN_SUD,LS-01,Capots aluminium,2023-03-09,Après-midi,Inclusion / Corps étranger,8,3,5,2023,3
14855,USN_SUD,LS-01,Capots aluminium,2023-03-09,Après-midi,Défaut aspect,14,0,14,2023,3
14856,USN_SUD,LS-01,Capots aluminium,2023-03-09,Nuit,Défaut électrique,11,3,8,2023,3
14857,USN_SUD,LS-01,Capots aluminium,2023-03-09,Nuit,Fissure,13,5,8,2023,3
14858,USN_SUD,LS-01,Capots aluminium,2023-03-09,Nuit,Mauvais assemblage,14,1,13,2023,3
14859,USN_SUD,LS-01,Capots aluminium,2023-03-09,Nuit,Dimension hors tolérance,11,2,9,2023,3
14860,USN_SUD,LS-02,Joints d'étanchéité,2023-03-09,Matin,Défaut électrique,13,5,8,2023,3
14861,USN_SUD,LS-02,Joints d'étanchéité,2023-03-09,Matin,Manque composant,18,3,15,2023,3
14862,USN_SUD,LS-02,Joints d'étanchéité,2023-03-09,Matin,Fissure,13,0,13,2023,3
14863,USN_SUD,LS-02,Joints d'étanchéité,2023-03-09,Après-midi,Inclusion / Corps étranger,21,1,20,2023,3
14864,USN_SUD,LS-02,Joints d'étanchéité,2023-03-09,Après-midi,Défaut électrique,17,1,16,2023,3
14865,USN_SUD,LS-02,Joints d'étanchéité,2023-03-09,Après-midi,Dimension hors tolérance,20,8,12,2023,3
14866,USN_SUD,LS-03,Éléments de structure,2023-03-09,Matin,Mauvais marquage,27,2,25,2023,3
14867,USN_SUD,LS-03,Éléments de structure,2023-03-09,Matin,Dimension hors tolérance,18,2,16,2023,3
14868,USN_SUD,LS-03,Éléments de structure,2023-03-09,Après-midi,Manque composant,25,3,22,2023,3
14869,USN_SUD,LS-03,Éléments de structure,2023-03-09,Après-midi,Défaut électrique,36,11,25,2023,3
14870,USN_SUD,LS-04,Assemblage final,2023-03-09,Matin,Inclusion / Corps étranger,35,4,31,2023,3
14871,USN_SUD,LS-04,Assemblage final,2023-03-09,Matin,Soudure défectueuse,30,4,26,2023,3
14872,USN_SUD,LS-04,Assemblage final,2023-03-09,Matin,Mauvais marquage,27,0,27,2023,3
14873,USN_SUD,LS-04,Assemblage final,2023-03-09,Après-midi,Défaut électrique,52,17,35,2023,3
14874,USN_SUD,LS-04,Assemblage final,2023-03-09,Après-midi,Fissure,44,16,28,2023,3
14875,USN_SUD,LS-04,Assemblage final,2023-03-09,Nuit,Défaut électrique,25,0,25,2023,3
14876,USN_SUD,LS-04,Assemblage final,2023-03-09,Nuit,Soudure défectueuse,28,7,21,2023,3
14877,USN_SUD,LS-01,Capots aluminium,2023-03-10,Matin,Défaut aspect,11,4,7,2023,3
14878,USN_SUD,LS-01,Capots aluminium,2023-03-10,Matin,Mauvais assemblage,16,1,15,2023,3
14879,USN_SUD,LS-01,Capots aluminium,2023-03-10,Matin,Dimension hors tolérance,17,6,11,2023,3
14880,USN_SUD,LS-01,Capots aluminium,2023-03-10,Matin,Dimension hors tolérance,9,2,7,2023,3
14881,USN_SUD,LS-01,Capots aluminium,2023-03-10,Après-midi,Mauvais marquage,50,9,41,2023,3
14882,USN_SUD,LS-01,Capots aluminium,2023-03-10,Après-midi,Manque composant,57,23,34,2023,3
14883,USN_SUD,LS-02,Joints d'étanchéité,2023-03-10,Matin,Défaut aspect,23,1,22,2023,3
14884,USN_SUD,LS-02,Joints d'étanchéité,2023-03-10,Matin,Manque composant,20,8,12,2023,3
14885,USN_SUD,LS-02,Joints d'étanchéité,2023-03-10,Après-midi,Mauvais marquage,66,26,40,2023,3
14886,USN_SUD,LS-02,Joints d'étanchéité,2023-03-10,Nuit,Inclusion / Corps étranger,34,5,29,2023,3
14887,USN_SUD,LS-02,Joints d'étanchéité,2023-03-10,Nuit,Manque composant,31,8,23,2023,3
14888,USN_SUD,LS-02,Joints d'étanchéité,2023-03-10,Nuit,Mauvais marquage,30,0,30,2023,3
14889,USN_SUD,LS-03,Éléments de structure,2023-03-10,Matin,Dimension hors tolérance,27,8,19,2023,3
14890,USN_SUD,LS-03,Éléments de structure,2023-03-10,Matin,Inclusion / Corps étranger,34,14,20,2023,3
14891,USN_SUD,LS-03,Éléments de structure,2023-03-10,Après-midi,Fissure,37,5,32,2023,3
14892,USN_SUD,LS-03,Éléments de structure,2023-03-10,Nuit,Défaut aspect,70,19,51,2023,3
14893,USN_SUD,LS-03,Éléments de structure,2023-03-10,Nuit,Dimension hors tolérance,69,10,59,2023,3
14894,USN_SUD,LS-04,Assemblage final,2023-03-10,Matin,Inclusion / Corps étranger,15,2,13,2023,3
14895,USN_SUD,LS-04,Assemblage final,2023-03-10,Matin,Soudure défectueuse,26,4,22,2023,3
14896,USN_SUD,LS-04,Assemblage final,2023-03-10,Matin,Soudure défectueuse,11,4,7,2023,3
14897,USN_SUD,LS-04,Assemblage final,2023-03-10,Matin,Soudure défectueuse,22,7,15,2023,3
14898,USN_SUD,LS-04,Assemblage final,2023-03-10,Après-midi,Inclusion / Corps étranger,43,10,33,2023,3
14899,USN_SUD,LS-04,Assemblage final,2023-03-10,Après-midi,Défaut électrique,44,1,43,2023,3
14900,USN_SUD,LS-04,Assemblage final,2023-03-10,Après-midi,Inclusion / Corps étranger,36,8,28,2023,3
14901,USN_SUD,LS-04,Assemblage final,2023-03-10,Nuit,Mauvais assemblage,32,12,20,2023,3
14902,USN_SUD,LS-04,Assemblage final,2023-03-10,Nuit,Défaut électrique,40,3,37,2023,3
14903,USN_SUD,LS-01,Capots aluminium,2023-03-13,Matin,Fissure,184,34,150,2023,3
14904,USN_SUD,LS-01,Capots aluminium,2023-03-13,Après-midi,Défaut électrique,37,4,33,2023,3
14905,USN_SUD,LS-01,Capots aluminium,2023-03-13,Après-midi,Dimension hors tolérance,42,13,29,2023,3
14906,USN_SUD,LS-01,Capots aluminium,2023-03-13,Après-midi,Mauvais assemblage,40,14,26,2023,3
14907,USN_SUD,LS-01,Capots aluminium,2023-03-13,Après-midi,Inclusion / Corps étranger,29,9,20,2023,3
14908,USN_SUD,LS-01,Capots aluminium,2023-03-13,Nuit,Mauvais marquage,105,12,93,2023,3
14909,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Matin,Manque composant,4,1,3,2023,3
14910,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Matin,Dimension hors tolérance,5,1,4,2023,3
14911,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Matin,Défaut électrique,6,2,4,2023,3
14912,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Matin,Soudure défectueuse,5,0,5,2023,3
14913,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Après-midi,Inclusion / Corps étranger,11,1,10,2023,3
14914,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Après-midi,Dimension hors tolérance,23,7,16,2023,3
14915,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Après-midi,Inclusion / Corps étranger,14,3,11,2023,3
14916,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Nuit,Mauvais assemblage,17,7,10,2023,3
14917,USN_SUD,LS-02,Joints d'étanchéité,2023-03-13,Nuit,Défaut aspect,22,5,17,2023,3
14918,USN_SUD,LS-03,Éléments de structure,2023-03-13,Matin,Dimension hors tolérance,98,29,69,2023,3
14919,USN_SUD,LS-03,Éléments de structure,2023-03-13,Matin,Manque composant,99,23,76,2023,3
14920,USN_SUD,LS-03,Éléments de structure,2023-03-13,Après-midi,Défaut aspect,83,3,80,2023,3
14921,USN_SUD,LS-03,Éléments de structure,2023-03-13,Nuit,Fissure,47,7,40,2023,3
14922,USN_SUD,LS-04,Assemblage final,2023-03-13,Matin,Mauvais marquage,113,13,100,2023,3
14923,USN_SUD,LS-04,Assemblage final,2023-03-13,Après-midi,Manque composant,40,9,31,2023,3
14924,USN_SUD,LS-04,Assemblage final,2023-03-13,Après-midi,Défaut aspect,45,11,34,2023,3
14925,USN_SUD,LS-04,Assemblage final,2023-03-13,Nuit,Défaut électrique,12,0,12,2023,3
14926,USN_SUD,LS-04,Assemblage final,2023-03-13,Nuit,Soudure défectueuse,11,1,10,2023,3
14927,USN_SUD,LS-04,Assemblage final,2023-03-13,Nuit,Fissure,13,3,10,2023,3
14928,USN_SUD,LS-01,Capots aluminium,2023-03-14,Matin,Défaut électrique,21,8,13,2023,3
14929,USN_SUD,LS-01,Capots aluminium,2023-03-14,Matin,Fissure,15,0,15,2023,3
14930,USN_SUD,LS-01,Capots aluminium,2023-03-14,Après-midi,Défaut électrique,22,5,17,2023,3
14931,USN_SUD,LS-01,Capots aluminium,2023-03-14,Après-midi,Manque composant,8,1,7,2023,3
14932,USN_SUD,LS-01,Capots aluminium,2023-03-14,Après-midi,Inclusion / Corps étranger,10,4,6,2023,3
14933,USN_SUD,LS-01,Capots aluminium,2023-03-14,Nuit,Manque composant,17,5,12,2023,3
14934,USN_SUD,LS-01,Capots aluminium,2023-03-14,Nuit,Défaut électrique,17,1,16,2023,3
14935,USN_SUD,LS-01,Capots aluminium,2023-03-14,Nuit,Fissure,13,0,13,2023,3
14936,USN_SUD,LS-02,Joints d'étanchéité,2023-03-14,Matin,Manque composant,7,1,6,2023,3
14937,USN_SUD,LS-02,Joints d'étanchéité,2023-03-14,Matin,Fissure,9,1,8,2023,3
14938,USN_SUD,LS-02,Joints d'étanchéité,2023-03-14,Matin,Soudure défectueuse,12,4,8,2023,3
14939,USN_SUD,LS-02,Joints d'étanchéité,2023-03-14,Après-midi,Défaut aspect,46,13,33,2023,3
14940,USN_SUD,LS-02,Joints d'étanchéité,2023-03-14,Nuit,Mauvais marquage,17,4,13,2023,3
14941,USN_SUD,LS-02,Joints d'étanchéité,2023-03-14,Nuit,Défaut aspect,19,1,18,2023,3
14942,USN_SUD,LS-03,Éléments de structure,2023-03-14,Matin,Mauvais assemblage,22,1,21,2023,3
14943,USN_SUD,LS-03,Éléments de structure,2023-03-14,Matin,Manque composant,24,4,20,2023,3
14944,USN_SUD,LS-03,Éléments de structure,2023-03-14,Matin,Mauvais assemblage,20,8,12,2023,3
14945,USN_SUD,LS-03,Éléments de structure,2023-03-14,Matin,Soudure défectueuse,10,1,9,2023,3
14946,USN_SUD,LS-03,Éléments de structure,2023-03-14,Après-midi,Mauvais marquage,26,1,25,2023,3
14947,USN_SUD,LS-03,Éléments de structure,2023-03-14,Après-midi,Inclusion / Corps étranger,20,4,16,2023,3
14948,USN_SUD,LS-03,Éléments de structure,2023-03-14,Après-midi,Dimension hors tolérance,19,7,12,2023,3
14949,USN_SUD,LS-04,Assemblage final,2023-03-14,Matin,Mauvais assemblage,96,42,54,2023,3
14950,USN_SUD,LS-04,Assemblage final,2023-03-14,Après-midi,Défaut aspect,46,11,35,2023,3
14951,USN_SUD,LS-04,Assemblage final,2023-03-14,Après-midi,Manque composant,53,7,46,2023,3
14952,USN_SUD,LS-04,Assemblage final,2023-03-14,Nuit,Manque composant,191,1,190,2023,3
14953,USN_SUD,LS-01,Capots aluminium,2023-03-15,Matin,Fissure,34,4,30,2023,3
14954,USN_SUD,LS-01,Capots aluminium,2023-03-15,Après-midi,Dimension hors tolérance,29,4,25,2023,3
14955,USN_SUD,LS-01,Capots aluminium,2023-03-15,Après-midi,Dimension hors tolérance,29,8,21,2023,3
14956,USN_SUD,LS-01,Capots aluminium,2023-03-15,Après-midi,Dimension hors tolérance,26,0,26,2023,3
14957,USN_SUD,LS-01,Capots aluminium,2023-03-15,Après-midi,Défaut électrique,24,3,21,2023,3
14958,USN_SUD,LS-01,Capots aluminium,2023-03-15,Nuit,Mauvais assemblage,44,3,41,2023,3
14959,USN_SUD,LS-01,Capots aluminium,2023-03-15,Nuit,Soudure défectueuse,36,2,34,2023,3
14960,USN_SUD,LS-01,Capots aluminium,2023-03-15,Nuit,Inclusion / Corps étranger,49,4,45,2023,3
14961,USN_SUD,LS-01,Capots aluminium,2023-03-15,Nuit,Défaut aspect,48,7,41,2023,3
14962,USN_SUD,LS-02,Joints d'étanchéité,2023-03-15,Matin,Soudure défectueuse,44,9,35,2023,3
14963,USN_SUD,LS-02,Joints d'étanchéité,2023-03-15,Après-midi,Inclusion / Corps étranger,14,4,10,2023,3
14964,USN_SUD,LS-02,Joints d'étanchéité,2023-03-15,Après-midi,Inclusion / Corps étranger,8,1,7,2023,3
14965,USN_SUD,LS-02,Joints d'étanchéité,2023-03-15,Après-midi,Manque composant,12,3,9,2023,3
14966,USN_SUD,LS-02,Joints d'étanchéité,2023-03-15,Nuit,Défaut aspect,35,11,24,2023,3
14967,USN_SUD,LS-03,Éléments de structure,2023-03-15,Matin,Défaut aspect,11,3,8,2023,3
14968,USN_SUD,LS-03,Éléments de structure,2023-03-15,Matin,Soudure défectueuse,12,4,8,2023,3
14969,USN_SUD,LS-03,Éléments de structure,2023-03-15,Matin,Mauvais assemblage,18,2,16,2023,3
14970,USN_SUD,LS-03,Éléments de structure,2023-03-15,Après-midi,Mauvais assemblage,70,18,52,2023,3
14971,USN_SUD,LS-03,Éléments de structure,2023-03-15,Après-midi,Mauvais marquage,62,10,52,2023,3
14972,USN_SUD,LS-03,Éléments de structure,2023-03-15,Après-midi,Mauvais assemblage,48,1,47,2023,3
14973,USN_SUD,LS-03,Éléments de structure,2023-03-15,Nuit,Dimension hors tolérance,32,2,30,2023,3
14974,USN_SUD,LS-03,Éléments de structure,2023-03-15,Nuit,Fissure,26,3,23,2023,3
14975,USN_SUD,LS-04,Assemblage final,2023-03-15,Matin,Dimension hors tolérance,100,23,77,2023,3
14976,USN_SUD,LS-04,Assemblage final,2023-03-15,Après-midi,Dimension hors tolérance,43,10,33,2023,3
14977,USN_SUD,LS-04,Assemblage final,2023-03-15,Après-midi,Mauvais assemblage,40,1,39,2023,3
14978,USN_SUD,LS-01,Capots aluminium,2023-03-16,Matin,Défaut aspect,9,2,7,2023,3
14979,USN_SUD,LS-01,Capots aluminium,2023-03-16,Matin,Mauvais assemblage,12,3,9,2023,3
14980,USN_SUD,LS-01,Capots aluminium,2023-03-16,Matin,Défaut électrique,13,1,12,2023,3
14981,USN_SUD,LS-01,Capots aluminium,2023-03-16,Matin,Fissure,9,1,8,2023,3
14982,USN_SUD,LS-01,Capots aluminium,2023-03-16,Après-midi,Manque composant,66,19,47,2023,3
14983,USN_SUD,LS-01,Capots aluminium,2023-03-16,Nuit,Mauvais marquage,9,2,7,2023,3
14984,USN_SUD,LS-01,Capots aluminium,2023-03-16,Nuit,Dimension hors tolérance,8,2,6,2023,3
14985,USN_SUD,LS-01,Capots aluminium,2023-03-16,Nuit,Fissure,11,2,9,2023,3
14986,USN_SUD,LS-01,Capots aluminium,2023-03-16,Nuit,Mauvais marquage,15,3,12,2023,3
14987,USN_SUD,LS-02,Joints d'étanchéité,2023-03-16,Matin,Soudure défectueuse,12,4,8,2023,3
14988,USN_SUD,LS-02,Joints d'étanchéité,2023-03-16,Matin,Dimension hors tolérance,7,0,7,2023,3
14989,USN_SUD,LS-02,Joints d'étanchéité,2023-03-16,Matin,Manque composant,14,3,11,2023,3
14990,USN_SUD,LS-02,Joints d'étanchéité,2023-03-16,Matin,Inclusion / Corps étranger,15,0,15,2023,3
14991,USN_SUD,LS-02,Joints d'étanchéité,2023-03-16,Après-midi,Inclusion / Corps étranger,10,4,6,2023,3
14992,USN_SUD,LS-02,Joints d'étanchéité,2023-03-16,Après-midi,Inclusion / Corps étranger,15,4,11,2023,3
14993,USN_SUD,LS-02,Joints d'étanchéité,2023-03-16,Après-midi,Dimension hors tolérance,20,7,13,2023,3
14994,USN_SUD,LS-02,Joints d'étanchéité,2023-03-16,Après-midi,Mauvais marquage,14,5,9,2023,3
14995,USN_SUD,LS-03,Éléments de structure,2023-03-16,Matin,Inclusion / Corps étranger,13,1,12,2023,3
14996,USN_SUD,LS-03,Éléments de structure,2023-03-16,Matin,Soudure défectueuse,15,5,10,2023,3
14997,USN_SUD,LS-03,Éléments de structure,2023-03-16,Matin,Mauvais assemblage,13,3,10,2023,3
14998,USN_SUD,LS-03,Éléments de structure,2023-03-16,Après-midi,Fissure,17,5,12,2023,3
14999,USN_SUD,LS-03,Éléments de structure,2023-03-16,Après-midi,Manque composant,13,0,13,2023,3
15000,USN_SUD,LS-03,Éléments de structure,2023-03-16,Après-midi,Défaut aspect,17,3,14,2023,3
15001,USN_SUD,LS-03,Éléments de structure,2023-03-16,Après-midi,Inclusion / Corps étranger,21,4,17,2023,3
15002,USN_SUD,LS-04,Assemblage final,2023-03-16,Matin,Inclusion / Corps étranger,21,2,19,2023,3
15003,USN_SUD,LS-04,Assemblage final,2023-03-16,Matin,Manque composant,14,1,13,2023,3
15004,USN_SUD,LS-04,Assemblage final,2023-03-16,Matin,Mauvais assemblage,8,2,6,2023,3
15005,USN_SUD,LS-04,Assemblage final,2023-03-16,Après-midi,Fissure,27,3,24,2023,3
15006,USN_SUD,LS-04,Assemblage final,2023-03-16,Après-midi,Défaut aspect,24,3,21,2023,3
15007,USN_SUD,LS-01,Capots aluminium,2023-03-17,Matin,Défaut électrique,43,8,35,2023,3
15008,USN_SUD,LS-01,Capots aluminium,2023-03-17,Matin,Mauvais assemblage,50,6,44,2023,3
15009,USN_SUD,LS-01,Capots aluminium,2023-03-17,Après-midi,Fissure,48,15,33,2023,3
15010,USN_SUD,LS-01,Capots aluminium,2023-03-17,Après-midi,Manque composant,58,13,45,2023,3
15011,USN_SUD,LS-01,Capots aluminium,2023-03-17,Nuit,Dimension hors tolérance,24,9,15,2023,3
15012,USN_SUD,LS-01,Capots aluminium,2023-03-17,Nuit,Soudure défectueuse,24,5,19,2023,3
15013,USN_SUD,LS-01,Capots aluminium,2023-03-17,Nuit,Mauvais marquage,35,14,21,2023,3
15014,USN_SUD,LS-01,Capots aluminium,2023-03-17,Nuit,Défaut aspect,23,9,14,2023,3
15015,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Matin,Mauvais assemblage,23,7,16,2023,3
15016,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Matin,Mauvais assemblage,25,1,24,2023,3
15017,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Après-midi,Défaut électrique,53,15,38,2023,3
15018,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Après-midi,Mauvais assemblage,67,8,59,2023,3
15019,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Après-midi,Manque composant,67,3,64,2023,3
15020,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Nuit,Mauvais marquage,16,3,13,2023,3
15021,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Nuit,Mauvais marquage,16,7,9,2023,3
15022,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Nuit,Soudure défectueuse,20,1,19,2023,3
15023,USN_SUD,LS-02,Joints d'étanchéité,2023-03-17,Nuit,Manque composant,9,2,7,2023,3
15024,USN_SUD,LS-03,Éléments de structure,2023-03-17,Matin,Mauvais assemblage,13,4,9,2023,3
15025,USN_SUD,LS-03,Éléments de structure,2023-03-17,Matin,Fissure,15,2,13,2023,3
15026,USN_SUD,LS-03,Éléments de structure,2023-03-17,Matin,Manque composant,18,2,16,2023,3
15027,USN_SUD,LS-03,Éléments de structure,2023-03-17,Après-midi,Mauvais marquage,75,27,48,2023,3
15028,USN_SUD,LS-03,Éléments de structure,2023-03-17,Nuit,Mauvais assemblage,51,19,32,2023,3
15029,USN_SUD,LS-03,Éléments de structure,2023-03-17,Nuit,Mauvais marquage,51,12,39,2023,3
15030,USN_SUD,LS-03,Éléments de structure,2023-03-17,Nuit,Inclusion / Corps étranger,44,16,28,2023,3
15031,USN_SUD,LS-04,Assemblage final,2023-03-17,Matin,Dimension hors tolérance,122,44,78,2023,3
15032,USN_SUD,LS-04,Assemblage final,2023-03-17,Après-midi,Inclusion / Corps étranger,23,1,22,2023,3
15033,USN_SUD,LS-04,Assemblage final,2023-03-17,Après-midi,Défaut électrique,33,7,26,2023,3
15034,USN_SUD,LS-04,Assemblage final,2023-03-17,Après-midi,Soudure défectueuse,36,13,23,2023,3
15035,USN_SUD,LS-04,Assemblage final,2023-03-17,Après-midi,Fissure,28,6,22,2023,3
15036,USN_SUD,LS-04,Assemblage final,2023-03-17,Nuit,Dimension hors tolérance,41,5,36,2023,3
15037,USN_SUD,LS-04,Assemblage final,2023-03-17,Nuit,Manque composant,28,10,18,2023,3
15038,USN_SUD,LS-04,Assemblage final,2023-03-17,Nuit,Défaut électrique,44,0,44,2023,3
15039,USN_SUD,LS-04,Assemblage final,2023-03-17,Nuit,Défaut électrique,47,15,32,2023,3
15040,USN_SUD,LS-01,Capots aluminium,2023-03-20,Matin,Défaut électrique,55,22,33,2023,3
15041,USN_SUD,LS-01,Capots aluminium,2023-03-20,Matin,Mauvais marquage,46,20,26,2023,3
15042,USN_SUD,LS-01,Capots aluminium,2023-03-20,Matin,Dimension hors tolérance,46,19,27,2023,3
15043,USN_SUD,LS-01,Capots aluminium,2023-03-20,Après-midi,Soudure défectueuse,21,9,12,2023,3
15044,USN_SUD,LS-01,Capots aluminium,2023-03-20,Après-midi,Dimension hors tolérance,19,5,14,2023,3
15045,USN_SUD,LS-01,Capots aluminium,2023-03-20,Après-midi,Fissure,15,4,11,2023,3
15046,USN_SUD,LS-01,Capots aluminium,2023-03-20,Après-midi,Mauvais assemblage,12,4,8,2023,3
15047,USN_SUD,LS-01,Capots aluminium,2023-03-20,Nuit,Dimension hors tolérance,16,4,12,2023,3
15048,USN_SUD,LS-01,Capots aluminium,2023-03-20,Nuit,Inclusion / Corps étranger,22,9,13,2023,3
15049,USN_SUD,LS-01,Capots aluminium,2023-03-20,Nuit,Soudure défectueuse,19,6,13,2023,3
15050,USN_SUD,LS-02,Joints d'étanchéité,2023-03-20,Matin,Fissure,14,4,10,2023,3
15051,USN_SUD,LS-02,Joints d'étanchéité,2023-03-20,Matin,Défaut électrique,7,2,5,2023,3
15052,USN_SUD,LS-02,Joints d'étanchéité,2023-03-20,Matin,Mauvais marquage,8,0,8,2023,3
15053,USN_SUD,LS-02,Joints d'étanchéité,2023-03-20,Après-midi,Mauvais assemblage,19,7,12,2023,3
15054,USN_SUD,LS-02,Joints d'étanchéité,2023-03-20,Après-midi,Mauvais marquage,23,6,17,2023,3
15055,USN_SUD,LS-02,Joints d'étanchéité,2023-03-20,Nuit,Défaut électrique,14,3,11,2023,3
15056,USN_SUD,LS-02,Joints d'étanchéité,2023-03-20,Nuit,Mauvais assemblage,8,2,6,2023,3
15057,USN_SUD,LS-02,Joints d'étanchéité,2023-03-20,Nuit,Défaut électrique,17,7,10,2023,3
15058,USN_SUD,LS-03,Éléments de structure,2023-03-20,Matin,Soudure défectueuse,25,3,22,2023,3
15059,USN_SUD,LS-03,Éléments de structure,2023-03-20,Matin,Inclusion / Corps étranger,17,0,17,2023,3
15060,USN_SUD,LS-03,Éléments de structure,2023-03-20,Matin,Défaut électrique,25,4,21,2023,3
15061,USN_SUD,LS-03,Éléments de structure,2023-03-20,Matin,Mauvais marquage,14,1,13,2023,3
15062,USN_SUD,LS-03,Éléments de structure,2023-03-20,Après-midi,Mauvais marquage,27,5,22,2023,3
15063,USN_SUD,LS-03,Éléments de structure,2023-03-20,Après-midi,Mauvais marquage,17,3,14,2023,3
15064,USN_SUD,LS-03,Éléments de structure,2023-03-20,Nuit,Soudure défectueuse,16,3,13,2023,3
15065,USN_SUD,LS-03,Éléments de structure,2023-03-20,Nuit,Inclusion / Corps étranger,31,10,21,2023,3
15066,USN_SUD,LS-03,Éléments de structure,2023-03-20,Nuit,Soudure défectueuse,22,9,13,2023,3
15067,USN_SUD,LS-03,Éléments de structure,2023-03-20,Nuit,Mauvais marquage,20,2,18,2023,3
15068,USN_SUD,LS-04,Assemblage final,2023-03-20,Matin,Inclusion / Corps étranger,10,3,7,2023,3
15069,USN_SUD,LS-04,Assemblage final,2023-03-20,Matin,Mauvais marquage,12,0,12,2023,3
15070,USN_SUD,LS-04,Assemblage final,2023-03-20,Matin,Inclusion / Corps étranger,6,0,6,2023,3
15071,USN_SUD,LS-04,Assemblage final,2023-03-20,Matin,Dimension hors tolérance,8,2,6,2023,3
15072,USN_SUD,LS-04,Assemblage final,2023-03-20,Après-midi,Mauvais assemblage,23,2,21,2023,3
15073,USN_SUD,LS-04,Assemblage final,2023-03-20,Après-midi,Manque composant,22,6,16,2023,3
15074,USN_SUD,LS-04,Assemblage final,2023-03-20,Après-midi,Défaut aspect,26,5,21,2023,3
15075,USN_SUD,LS-04,Assemblage final,2023-03-20,Nuit,Défaut électrique,14,4,10,2023,3
15076,USN_SUD,LS-04,Assemblage final,2023-03-20,Nuit,Fissure,23,3,20,2023,3
15077,USN_SUD,LS-04,Assemblage final,2023-03-20,Nuit,Manque composant,14,4,10,2023,3
15078,USN_SUD,LS-01,Capots aluminium,2023-03-21,Matin,Manque composant,79,16,63,2023,3
15079,USN_SUD,LS-01,Capots aluminium,2023-03-21,Après-midi,Manque composant,10,0,10,2023,3
15080,USN_SUD,LS-01,Capots aluminium,2023-03-21,Après-midi,Dimension hors tolérance,10,2,8,2023,3
15081,USN_SUD,LS-01,Capots aluminium,2023-03-21,Après-midi,Défaut électrique,15,1,14,2023,3
15082,USN_SUD,LS-01,Capots aluminium,2023-03-21,Nuit,Défaut aspect,31,7,24,2023,3
15083,USN_SUD,LS-01,Capots aluminium,2023-03-21,Nuit,Fissure,39,4,35,2023,3
15084,USN_SUD,LS-02,Joints d'étanchéité,2023-03-21,Matin,Fissure,51,2,49,2023,3
15085,USN_SUD,LS-02,Joints d'étanchéité,2023-03-21,Matin,Mauvais marquage,45,13,32,2023,3
15086,USN_SUD,LS-02,Joints d'étanchéité,2023-03-21,Après-midi,Soudure défectueuse,14,5,9,2023,3
15087,USN_SUD,LS-02,Joints d'étanchéité,2023-03-21,Après-midi,Soudure défectueuse,10,1,9,2023,3
15088,USN_SUD,LS-02,Joints d'étanchéité,2023-03-21,Après-midi,Mauvais marquage,12,1,11,2023,3
15089,USN_SUD,LS-02,Joints d'étanchéité,2023-03-21,Nuit,Mauvais assemblage,14,2,12,2023,3
15090,USN_SUD,LS-02,Joints d'étanchéité,2023-03-21,Nuit,Dimension hors tolérance,21,1,20,2023,3
15091,USN_SUD,LS-02,Joints d'étanchéité,2023-03-21,Nuit,Mauvais marquage,13,5,8,2023,3
